Дата;Бренд;Артикул;Назва товару;Кількість, шт;Сума, грн
Листопад 2024;Djeco;DJ00817;"Djeco Настільна гра ""Космічна орбіта""";12,000;11 242,80
Листопад 2024;Djeco;DJ00823;"Djeco Набір для творчості ""Намалюй жука""";12,000;6 742,80
Листопад 2024;Djeco;DJ00824;"Djeco Настільна гра ""Мавпяча піраміда""";18,000;12 926,52
Листопад 2024;Djeco;DJ01612;"Djeco Настільна гра ""Рахуй з пінгвінами""";7,000;4 700,34
Листопад 2024;Djeco;DJ01666;"Djeco Розвиваюча гра ""Ремінці""";4,000;2 021,28
Листопад 2024;Djeco;DJ01669;"Djeco Розвиваюча гра ""З'єднай тваринок""";4,000;1 753,14
Листопад 2024;Djeco;DJ01698;"Djeco Набір ігор 4в1 ""Лудопарк""";15,000;12 190,34
Листопад 2024;Djeco;DJ02095;"Djeco Ігровий набір для свята ""Піратська вечірка""";3,000;399,65
Листопад 2024;Djeco;DJ05079;"DJECO Карткова гра ""Приховані тварини""";24,000;6 734,88
Листопад 2024;Djeco;DJ05081;"DJECO Карткова гра ""Колода Дракона""";24,000;6 734,88
Листопад 2024;Djeco;DJ05082;"DJECO Карткова гра ""Чарівний матч""";24,000;8 684,64
Листопад 2024;Djeco;DJ05084;"DJECO Карткова гра ""Золотий потяг""";8,000;2 745,12
Листопад 2024;Djeco;DJ05085;"DJECO Карткова гра ""Рок-гурт""";8,000;2 244,96
Листопад 2024;Djeco;DJ05092;"Djeco Карткова гра ""Весела плутанина""";19,000;5 089,44
Листопад 2024;Djeco;DJ05095;"Djeco Карткова гра ""Мотамо""";5,000;1 094,58
Листопад 2024;Djeco;DJ05096;"Djeco Карткова гра ""Містерікс""";24,000;6 841,96
Листопад 2024;Djeco;DJ05098;"Djeco Гра ""Жахливий Бу""";10,000;3 531,34
Листопад 2024;Djeco;DJ05099;"Djeco Гра ""Найкращі собаки""";4,000;1 287,84
Листопад 2024;Djeco;DJ05104;"Djeco Гра ""БатаВаф""";14,000;3 849,12
Листопад 2024;Djeco;DJ05108;"Djeco Гра ""Піполо""";21,000;5 774,68
Листопад 2024;Djeco;DJ05113;"Djeco Гра ""Piratatak""";16,000;4 489,92
Листопад 2024;Djeco;DJ05117;"Djeco Гра ""Побудуй замок""";43,000;11 263,13
Листопад 2024;Djeco;DJ05119;"Djeco Гра ""Piou Piou""";40,000;11 224,80
Листопад 2024;Djeco;DJ05120;"Djeco Гра ""Тіп Топ Хлоп""";15,000;4 204,74
Листопад 2024;Djeco;DJ05123;"Djeco Гра ""Горила""";25,000;6 543,86
Листопад 2024;Djeco;DJ05126;"Djeco Гра ""M?chanlou""";8,000;2 244,96
Листопад 2024;Djeco;DJ05136;"Djeco Гра ""Динозаври""";16,000;4 437,18
Листопад 2024;Djeco;DJ05141;"Djeco Гра ""Містікет""";8,000;2 244,96
Листопад 2024;Djeco;DJ05144;"Djeco Гра ""Школа магії""";8,000;2 244,96
Листопад 2024;Djeco;DJ05145;"Djeco Гра ""Збери баранчиків""";18,000;4 858,84
Листопад 2024;Djeco;DJ05148;"Djeco Гра ""Котакоте""";8,000;2 495,04
Листопад 2024;Djeco;DJ05153;"Djeco Гра ""Занімалка""";25,000;10 450,88
Листопад 2024;Djeco;DJ05161;"Djeco Гра ""Сардини"" ";47,000;19 747,40
Листопад 2024;Djeco;DJ05172;"Djeco Гра ""Атлетика""";3,000;859,98
Листопад 2024;Djeco;DJ05176;"Djeco Гра ""Додо""";25,000;10 769,76
Листопад 2024;Djeco;DJ05180;"Djeco Гра ""Лісові пригоди""";11,000;5 105,54
Листопад 2024;Djeco;DJ05181;"Djeco Гра настільна ""Божевільні качки""";2,000;643,92
Листопад 2024;Djeco;DJ05193;"Djeco Гра ""Швидкі монстри""";1,000;172,86
Листопад 2024;Djeco;DJ05208;"Djeco Гра настільна бродилка ""Сачки і сходи""";40,000;16 455,39
Листопад 2024;Djeco;DJ05209;"Djeco Гра настільна ""Yam's junior""";12,000;5 992,56
Листопад 2024;Djeco;DJ05212;"Djeco Гра ""З гусені на метелика""";1,000;225,18
Листопад 2024;Djeco;DJ05218;Djeco Набір класичних ігор 12в1;15,000;14 326,36
Листопад 2024;Djeco;DJ05219;Djeco Набір класичних ігор;6,000;7 871,40
Листопад 2024;Djeco;DJ05225;"Djeco Настільна гра ""Шахи""";8,000;4 994,88
Листопад 2024;Djeco;DJ05236;"DJECO Гра ""Покер Джуніор""";19,000;9 571,20
Листопад 2024;Djeco;DJ05270;"Djeco Гра настільна тактика ""Морський бій""";16,000;9 733,26
Листопад 2024;Djeco;DJ05640;Djeco Конструктор Zig & Go - 28 дет;9,000;7 450,86
Листопад 2024;Djeco;DJ05641;Djeco Конструктор Zig & Go - 27 дет;9,000;7 678,08
Листопад 2024;Djeco;DJ05642;Djeco Конструктор Zig & Go - 25 дет;4,000;2 691,42
Листопад 2024;Djeco;DJ05997;Djeco Тримач для гральних карт;24,000;4 334,40
Листопад 2024;Djeco;DJ06432;"Djeco Дерев'яний конструктор ""Геонімо""";2,000;1 547,04
Листопад 2024;Djeco;DJ06481;"Djeco Гра ""Дзеркальні картинки""";12,000;5 595,42
Листопад 2024;Djeco;DJ06516;"Djeco Гра ""OSCAR & CANNELLE""";32,000;24 579,84
Листопад 2024;Djeco;DJ06646;"Djeco Дерев'яна гра аплікація з молоточком ""Роботи""";8,000;5 657,04
Листопад 2024;Djeco;DJ06970;"Djeco Карткова гра ""Міні Містігрі""";10,000;1 632,42
Листопад 2024;Djeco;DJ06971;"Djeco Карткова гра ""Мелі Мело""";8,000;1 951,92
Листопад 2024;Djeco;DJ06972;"Djeco Настільна гра ""Маленька вечірка""";18,000;19 113,84
Листопад 2024;Djeco;DJ06980;"Djeco Міс Ліліпінк - Набір наклейок ""Ліліроза""";10,000;2 368,80
Листопад 2024;Djeco;DJ06981;"Djeco Міс Ліліпінк - Набір наліпок ""Лілірубі""";10,000;2 368,80
Листопад 2024;Djeco;DJ07900;"Djeco Набір масок з мозаїкою Зроби сам ""Тварини""";26,000;8 666,66
Листопад 2024;Djeco;DJ07901;"Djeco Набір головних прикрас з мозаїкою Зроби сам ""Принцеса""";21,000;7 428,78
Листопад 2024;Djeco;DJ07906;"Djeco Набір Зроби сам ""Скринька""";6,000;2 038,20
Листопад 2024;Djeco;DJ07922;"Djeco Набір Зроби сам ""Космічний калейдоскоп""";54,000;26 353,44
Листопад 2024;Djeco;DJ07942;"Djeco Набір для творчості ""Сонячний табір""";12,000;11 242,80
Листопад 2024;Djeco;DJ07955;"Djeco Набір для творчості ""Кітті - дзвіночок""";24,000;10 013,57
Листопад 2024;Djeco;DJ07956;"Djeco Набір для творчості ""Зоряний передзвін""";16,000;5 172,24
Листопад 2024;Djeco;DJ07961;"Djeco Ловець снів Зроби сам ""Сова""";6,000;2 508,84
Листопад 2024;Djeco;DJ07962;"Djeco Ловець снів Зроби сам ""Русалонька""";6,000;2 508,84
Листопад 2024;Djeco;DJ07963;"Djeco Набір для створення ловця снів ""Фея лотоса""";6,000;2 508,84
Листопад 2024;Djeco;DJ07970;"Djeco Набір Зроби сам ""Блокнотики""";2,000;678,36
Листопад 2024;Djeco;DJ08132;"Djeco Набір настільних ігор ""Динозаври""";34,000;18 387,30
Листопад 2024;Djeco;DJ08142;"Djeco Гра - мозаїка ""Качина компанія""";12,000;10 117,44
Листопад 2024;Djeco;DJ08152;"Djeco Гра ""Знайди емоції""";3,000;417,78
Листопад 2024;Djeco;DJ08178;"Djeco Гра ""Одягни себе""";1,000;99,30
Листопад 2024;Djeco;DJ08179;"Djeco Гра ""Розпорядок дня""";1,000;71,09
Листопад 2024;Djeco;DJ08190;"Djeco Розвиваюча гра Бінго ""Одягни мене""";12,000;4 492,80
Листопад 2024;Djeco;DJ08195;"DJECO Настільна гра ""Сенсіко""";20,000;7 515,78
Листопад 2024;Djeco;DJ08198;"Djeco Гра настільна ""Анімо Мондо""";16,000;7 019,04
Листопад 2024;Djeco;DJ08257;"DJECO Гра дитяче лото ""Піко Поко""";12,000;4 117,68
Листопад 2024;Djeco;DJ08261;"Djeco Настільна гра ""Анімологік""";12,000;7 492,32
Листопад 2024;Djeco;DJ08265;"Djeco Настільна гра 4 в 1 ""Перші числа""";18,000;8 988,84
Листопад 2024;Djeco;DJ08267;"Djeco Настільна гра ""Бодіко""";12,000;5 617,44
Листопад 2024;Djeco;DJ08268;"Djeco Настільна гра ""Батоннікс""";18,000;12 363,84
Листопад 2024;Djeco;DJ08310;"Djeco Розвиваюча гра ""Спасіо""";1,000;644,52
Листопад 2024;Djeco;DJ08312;"Djeco Розвиваюча гра ""Доповнення""";1,000;374,40
Листопад 2024;Djeco;DJ08329;"Djeco Настільна гра ""Критерії""";12,000;5 992,56
Листопад 2024;Djeco;DJ08348;"Djeco Гра ""Перлікс""";6,000;3 746,16
Листопад 2024;Djeco;DJ08358;"Djeco Гра настільна ""Quantitix""";9,000;4 034,58
Листопад 2024;Djeco;DJ08401;"Djeco Настільна гра ""Чоп Чоп""";13,000;13 381,26
Листопад 2024;Djeco;DJ08402;"Djeco Настільна гра ""Wonderzoo""";4,000;2 397,36
Листопад 2024;Djeco;DJ08417;"Djeco Гра ""Блеф пірата""";24,000;15 472,69
Листопад 2024;Djeco;DJ08423;"Djeco Гра ""Великий пірат""";6,000;6 746,40
Листопад 2024;Djeco;DJ08443;"Djeco Гра ""Pixel Tamgram""";1,000;547,74
Листопад 2024;Djeco;DJ08451;"Djeco Настільна гра ""Поліссімо""";23,000;13 703,57
Листопад 2024;Djeco;DJ08454;"Djeco Гра настільна Балансування ""Тотем зен""";1,000;713,58
Листопад 2024;Djeco;DJ08463;"Djeco Гра головоломка ""Кразікс""";63,000;32 516,18
Листопад 2024;Djeco;DJ08464;"Djeco Гра головоломка ""Вудікс""";30,000;17 255,28
Листопад 2024;Djeco;DJ08469;"Djeco Настільна гра ""Москіто""";18,000;12 363,84
Листопад 2024;Djeco;DJ08477;"Djeco Настільна гра ""Кубіссімо""";69,000;42 596,76
Листопад 2024;Djeco;DJ08488;"Djeco Гра настільна ""Божевільне судоку""";1,000;420,32
Листопад 2024;Djeco;DJ08526;"Djeco Настільна гра ""Шкарпетковий монстр""";7,000;4 298,64
Листопад 2024;Djeco;DJ08527;"Djeco Настільна гра ""Рапідо Метео""";11,000;5 688,78
Листопад 2024;Djeco;DJ08533;"Djeco Гра настільна ""Маленький магазин""";128,000;72 354,24
Листопад 2024;Djeco;DJ08535;"Djeco Гра ""Катуді""";12,000;6 730,68
Листопад 2024;Djeco;DJ08538;"Djeco Гра ""Мемо Дінго""";8,000;2 984,58
Листопад 2024;Djeco;DJ08540;"Djeco Настільна гра ""Логічний фініш""";10,000;4 777,62
Листопад 2024;Djeco;DJ08542;"Djeco Гра настільна ""Знайди пропажу""";42,000;18 852,54
Листопад 2024;Djeco;DJ08550;"Djeco Настільна гра ""Маленька доріжка""";105,000;53 426,60
Листопад 2024;Djeco;DJ08553;"Djeco Настільна гра ""Асоціації Звірята""";6,000;3 371,40
Листопад 2024;Djeco;DJ08555;"Djeco Настільна гра ""COOPERATION""";12,000;8 242,56
Листопад 2024;Djeco;DJ08557;"Djeco Настільна гра балансир ""Пірамідки""";61,000;38 094,50
