weights,w_base,w_v12ext,w_v11g93,w_chronos_ft,w_v12ext_g93,OOF_recency,OOF_bias_recency_pct
"[0.825, 0.05, 0.0, 0.075, 0.05]",0.825,0.05,0.0,0.075,0.05,0.41947,-2.1773000000000002
"[0.8, 0.05, 0.0, 0.075, 0.075]",0.8,0.05,0.0,0.075,0.075,0.42002,-2.2961
"[0.775, 0.05, 0.0, 0.075, 0.1]",0.775,0.05,0.0,0.075,0.1,0.42059,-2.4151000000000002
"[0.75, 0.05, 0.0, 0.075, 0.125]",0.75,0.05,0.0,0.075,0.125,0.42111,-2.5339
"[0.725, 0.05, 0.0, 0.075, 0.15]",0.725,0.05,0.0,0.075,0.15,0.42176,-2.6527
"[0.675, 0.05, 0.0, 0.075, 0.2]",0.675,0.05,0.0,0.075,0.2,0.42298,-2.8903000000000008
"[0.85, 0.05, 0.0, 0.1, 0.0]",0.85,0.05,0.0,0.1,0.0,0.4225,-2.2254
"[0.825, 0.05, 0.0, 0.1, 0.025]",0.825,0.05,0.0,0.1,0.025,0.42299,-2.3437
"[0.8, 0.05, 0.0, 0.1, 0.05]",0.8,0.05,0.0,0.1,0.05,0.42356000000000005,-2.4625000000000004
"[0.775, 0.05, 0.0, 0.1, 0.075]",0.775,0.05,0.0,0.1,0.075,0.42413,-2.5815
"[0.75, 0.05, 0.0, 0.1, 0.1]",0.75,0.05,0.0,0.1,0.1,0.42473000000000005,-2.7003
"[0.725, 0.05, 0.0, 0.1, 0.125]",0.725,0.05,0.0,0.1,0.125,0.42547,-2.8191
"[0.7, 0.05, 0.0, 0.1, 0.15]",0.7,0.05,0.0,0.1,0.15,0.42618,-2.9375999999999998
"[0.6499999999999999, 0.05, 0.0, 0.1, 0.2]",0.6499999999999999,0.05,0.0,0.1,0.2,0.42773,-3.1752000000000002
"[0.825, 0.05, 0.0, 0.125, 0.0]",0.825,0.05,0.0,0.125,0.0,0.42710000000000004,-2.5106
"[0.8, 0.05, 0.0, 0.125, 0.025]",0.8,0.05,0.0,0.125,0.025,0.42779,-2.6294
"[0.775, 0.05, 0.0, 0.125, 0.05]",0.775,0.05,0.0,0.125,0.05,0.42845,-2.7484
"[0.75, 0.05, 0.0, 0.125, 0.075]",0.75,0.05,0.0,0.125,0.075,0.42916,-2.8664000000000005
"[0.725, 0.05, 0.0, 0.125, 0.1]",0.725,0.05,0.0,0.125,0.1,0.42987,-2.9852
"[0.7, 0.05, 0.0, 0.125, 0.125]",0.7,0.05,0.0,0.125,0.125,0.43058,-3.1039999999999996
"[0.675, 0.05, 0.0, 0.125, 0.15]",0.675,0.05,0.0,0.125,0.15,0.43130999999999997,-3.2228000000000003
"[0.625, 0.05, 0.0, 0.125, 0.2]",0.625,0.05,0.0,0.125,0.2,0.43288,-3.4604
"[0.8, 0.05, 0.0, 0.15, 0.0]",0.8,0.05,0.0,0.15,0.0,0.43258,-2.7955
"[0.775, 0.05, 0.0, 0.15, 0.025]",0.775,0.05,0.0,0.15,0.025,0.43324,-2.9145000000000003
"[0.75, 0.05, 0.0, 0.15, 0.05]",0.75,0.05,0.0,0.15,0.05,0.43396999999999997,-3.0333
"[0.725, 0.05, 0.0, 0.15, 0.075]",0.725,0.05,0.0,0.15,0.075,0.43468,-3.1521
"[0.7, 0.05, 0.0, 0.15, 0.1]",0.7,0.05,0.0,0.15,0.1,0.43541,-3.2709000000000006
"[0.675, 0.05, 0.0, 0.15, 0.125]",0.675,0.05,0.0,0.15,0.125,0.43613999999999997,-3.3892000000000007
"[0.65, 0.05, 0.0, 0.15, 0.15]",0.65,0.05,0.0,0.15,0.15,0.43689999999999996,-3.5079999999999996
"[0.6, 0.05, 0.0, 0.15, 0.2]",0.6,0.05,0.0,0.15,0.2,0.43849,-3.7458
"[0.75, 0.05, 0.0, 0.2, 0.0]",0.75,0.05,0.0,0.2,0.0,0.44476000000000004,-3.3661
"[0.725, 0.05, 0.0, 0.2, 0.025]",0.725,0.05,0.0,0.2,0.025,0.44549,-3.4848999999999997
"[0.7, 0.05, 0.0, 0.2, 0.05]",0.7,0.05,0.0,0.2,0.05,0.44623999999999997,-3.6037
"[0.675, 0.05, 0.0, 0.2, 0.075]",0.675,0.05,0.0,0.2,0.075,0.44704,-3.7222
"[0.6499999999999999, 0.05, 0.0, 0.2, 0.1]",0.6499999999999999,0.05,0.0,0.2,0.1,0.44782,-3.8409999999999997
"[0.625, 0.05, 0.0, 0.2, 0.125]",0.625,0.05,0.0,0.2,0.125,0.44865,-3.9598
"[0.6, 0.05, 0.0, 0.2, 0.15]",0.6,0.05,0.0,0.2,0.15,0.4495,-4.0788
"[0.925, 0.05, 0.025, 0.0, 0.0]",0.925,0.05,0.025,0.0,0.0,0.41082,-1.2465000000000002
"[0.9, 0.05, 0.025, 0.0, 0.025]",0.9,0.05,0.025,0.0,0.025,0.41119999999999995,-1.3653
"[0.875, 0.05, 0.025, 0.0, 0.05]",0.875,0.05,0.025,0.0,0.05,0.41161000000000003,-1.4841
"[0.85, 0.05, 0.025, 0.0, 0.075]",0.85,0.05,0.025,0.0,0.075,0.4121,-1.6029
"[0.825, 0.05, 0.025, 0.0, 0.1]",0.825,0.05,0.025,0.0,0.1,0.41252999999999995,-1.7217
"[0.8, 0.05, 0.025, 0.0, 0.125]",0.8,0.05,0.025,0.0,0.125,0.41301,-1.8405
"[0.775, 0.05, 0.025, 0.0, 0.15]",0.775,0.05,0.025,0.0,0.15,0.41357,-1.9595000000000002
"[0.725, 0.05, 0.025, 0.0, 0.2]",0.725,0.05,0.025,0.0,0.2,0.41464,-2.1971
"[0.9, 0.05, 0.025, 0.025, 0.0]",0.9,0.05,0.025,0.025,0.0,0.41318,-1.5317
"[0.875, 0.05, 0.025, 0.025, 0.025]",0.875,0.05,0.025,0.025,0.025,0.41353,-1.6505
"[0.85, 0.05, 0.025, 0.025, 0.05]",0.85,0.05,0.025,0.025,0.05,0.41404,-1.7692999999999999
"[0.825, 0.05, 0.025, 0.025, 0.075]",0.825,0.05,0.025,0.025,0.075,0.41447,-1.8881000000000001
"[0.8, 0.05, 0.025, 0.025, 0.1]",0.8,0.05,0.025,0.025,0.1,0.41495,-2.0069
"[0.775, 0.05, 0.025, 0.025, 0.125]",0.775,0.05,0.025,0.025,0.125,0.41548,-2.1259
"[0.75, 0.05, 0.025, 0.025, 0.15]",0.75,0.05,0.025,0.025,0.15,0.41596,-2.2444
"[0.7, 0.05, 0.025, 0.025, 0.2]",0.7,0.05,0.025,0.025,0.2,0.41708999999999996,-2.482
"[0.875, 0.05, 0.025, 0.05, 0.0]",0.875,0.05,0.025,0.05,0.0,0.41596,-1.8169
"[0.85, 0.05, 0.025, 0.05, 0.025]",0.85,0.05,0.025,0.05,0.025,0.41639000000000004,-1.9357
"[0.825, 0.05, 0.025, 0.05, 0.05]",0.825,0.05,0.025,0.05,0.05,0.41689,-2.0545
"[0.8, 0.05, 0.025, 0.05, 0.075]",0.8,0.05,0.025,0.05,0.075,0.41742,-2.173
"[0.775, 0.05, 0.025, 0.05, 0.1]",0.775,0.05,0.025,0.05,0.1,0.41794,-2.292
"[0.75, 0.05, 0.025, 0.05, 0.125]",0.75,0.05,0.025,0.05,0.125,0.41849000000000003,-2.4108
"[0.725, 0.05, 0.025, 0.05, 0.15]",0.725,0.05,0.025,0.05,0.15,0.41901,-2.5296000000000003
"[0.675, 0.05, 0.025, 0.05, 0.2]",0.675,0.05,0.025,0.05,0.2,0.42019,-2.7672000000000003
"[0.85, 0.05, 0.025, 0.075, 0.0]",0.85,0.05,0.025,0.075,0.0,0.41934,-2.1023
"[0.825, 0.05, 0.025, 0.075, 0.025]",0.825,0.05,0.025,0.075,0.025,0.41989,-2.2210999999999994
"[0.8, 0.05, 0.025, 0.075, 0.05]",0.8,0.05,0.025,0.075,0.05,0.42041,-2.3399
"[0.775, 0.05, 0.025, 0.075, 0.075]",0.775,0.05,0.025,0.075,0.075,0.42098,-2.4584
"[0.75, 0.05, 0.025, 0.075, 0.1]",0.75,0.05,0.025,0.075,0.1,0.42153,-2.5772
"[0.725, 0.05, 0.025, 0.075, 0.125]",0.725,0.05,0.025,0.075,0.125,0.4221,-2.696
"[0.7, 0.05, 0.025, 0.075, 0.15]",0.7,0.05,0.025,0.075,0.15,0.42272,-2.8148000000000004
"[0.6499999999999999, 0.05, 0.025, 0.075, 0.2]",0.6499999999999999,0.05,0.025,0.075,0.2,0.42408999999999997,-3.0524
"[0.825, 0.05, 0.025, 0.1, 0.0]",0.825,0.05,0.025,0.1,0.0,0.42341,-2.3875
"[0.8, 0.05, 0.025, 0.1, 0.025]",0.8,0.05,0.025,0.1,0.025,0.42395000000000005,-2.5063000000000004
"[0.775, 0.05, 0.025, 0.1, 0.05]",0.775,0.05,0.025,0.1,0.05,0.42452,-2.6252999999999997
"[0.75, 0.05, 0.025, 0.1, 0.075]",0.75,0.05,0.025,0.1,0.075,0.42518,-2.7441
"[0.725, 0.05, 0.025, 0.1, 0.1]",0.725,0.05,0.025,0.1,0.1,0.42586999999999997,-2.8629000000000002
"[0.7, 0.05, 0.025, 0.1, 0.125]",0.7,0.05,0.025,0.1,0.125,0.42658,-2.9812000000000003
"[0.675, 0.05, 0.025, 0.1, 0.15]",0.675,0.05,0.025,0.1,0.15,0.42732000000000003,-3.0997
"[0.625, 0.05, 0.025, 0.1, 0.2]",0.625,0.05,0.025,0.1,0.2,0.42886,-3.3373
"[0.8, 0.05, 0.025, 0.125, 0.0]",0.8,0.05,0.025,0.125,0.0,0.42821,-2.6727
"[0.775, 0.05, 0.025, 0.125, 0.025]",0.775,0.05,0.025,0.125,0.025,0.4289,-2.7917
"[0.75, 0.05, 0.025, 0.125, 0.05]",0.75,0.05,0.025,0.125,0.05,0.42958,-2.9105
"[0.725, 0.05, 0.025, 0.125, 0.075]",0.725,0.05,0.025,0.125,0.075,0.43027000000000004,-3.0290000000000004
"[0.7, 0.05, 0.025, 0.125, 0.1]",0.7,0.05,0.025,0.125,0.1,0.43098,-3.1477999999999997
"[0.675, 0.05, 0.025, 0.125, 0.125]",0.675,0.05,0.025,0.125,0.125,0.43171,-3.2666
"[0.65, 0.05, 0.025, 0.125, 0.15]",0.65,0.05,0.025,0.125,0.15,0.43245,-3.3853999999999997
"[0.6, 0.05, 0.025, 0.125, 0.2]",0.6,0.05,0.025,0.125,0.2,0.43404,-3.6226999999999996
"[0.775, 0.05, 0.025, 0.15, 0.0]",0.775,0.05,0.025,0.15,0.0,0.43369,-2.9578
"[0.75, 0.05, 0.025, 0.15, 0.025]",0.75,0.05,0.025,0.15,0.025,0.4344,-3.0766
"[0.725, 0.05, 0.025, 0.15, 0.05]",0.725,0.05,0.025,0.15,0.05,0.43508,-3.1954000000000002
"[0.7, 0.05, 0.025, 0.15, 0.075]",0.7,0.05,0.025,0.15,0.075,0.43581000000000003,-3.3142000000000005
"[0.675, 0.05, 0.025, 0.15, 0.1]",0.675,0.05,0.025,0.15,0.1,0.43657,-3.433
"[0.65, 0.05, 0.025, 0.15, 0.125]",0.65,0.05,0.025,0.15,0.125,0.4373,-3.5518000000000005
"[0.625, 0.05, 0.025, 0.15, 0.15]",0.625,0.05,0.025,0.15,0.15,0.43811,-3.6706
"[0.725, 0.05, 0.025, 0.2, 0.0]",0.725,0.05,0.025,0.2,0.0,0.44589,-3.5282
"[0.7, 0.05, 0.025, 0.2, 0.025]",0.7,0.05,0.025,0.2,0.025,0.44664000000000004,-3.647
"[0.675, 0.05, 0.025, 0.2, 0.05]",0.675,0.05,0.025,0.2,0.05,0.4474,-3.7658
"[0.6499999999999999, 0.05, 0.025, 0.2, 0.075]",0.6499999999999999,0.05,0.025,0.2,0.075,0.44820000000000004,-3.8842999999999996
"[0.625, 0.05, 0.025, 0.2, 0.1]",0.625,0.05,0.025,0.2,0.1,0.44905000000000006,-4.0031
"[0.6, 0.05, 0.025, 0.2, 0.125]",0.6,0.05,0.025,0.2,0.125,0.44988,-4.1221000000000005
"[0.9, 0.05, 0.05, 0.0, 0.0]",0.9,0.05,0.05,0.0,0.0,0.41164,-1.4086
"[0.875, 0.05, 0.05, 0.0, 0.025]",0.875,0.05,0.05,0.0,0.025,0.41205,-1.5273999999999999
"[0.85, 0.05, 0.05, 0.0, 0.05]",0.85,0.05,0.05,0.0,0.05,0.41246,-1.6461999999999999
"[0.825, 0.05, 0.05, 0.0, 0.075]",0.825,0.05,0.05,0.0,0.075,0.41289,-1.7650000000000001
"[0.8, 0.05, 0.05, 0.0, 0.1]",0.8,0.05,0.05,0.0,0.1,0.41337,-1.8838000000000001
"[0.775, 0.05, 0.05, 0.0, 0.125]",0.775,0.05,0.05,0.0,0.125,0.41391,-2.0027999999999997
"[0.75, 0.05, 0.05, 0.0, 0.15]",0.75,0.05,0.05,0.0,0.15,0.41440999999999995,-2.1216
"[0.7, 0.05, 0.05, 0.0, 0.2]",0.7,0.05,0.05,0.0,0.2,0.41552999999999995,-2.3592
"[0.875, 0.05, 0.05, 0.025, 0.0]",0.875,0.05,0.05,0.025,0.0,0.41397,-1.6943000000000001
"[0.85, 0.05, 0.05, 0.025, 0.025]",0.85,0.05,0.05,0.025,0.025,0.4144,-1.8131
"[0.825, 0.05, 0.05, 0.025, 0.05]",0.825,0.05,0.05,0.025,0.05,0.41483000000000003,-1.9314
"[0.8, 0.05, 0.05, 0.025, 0.075]",0.8,0.05,0.05,0.025,0.075,0.41531,-2.0502000000000002
"[0.775, 0.05, 0.05, 0.025, 0.1]",0.775,0.05,0.05,0.025,0.1,0.41581999999999997,-2.1692
"[0.75, 0.05, 0.05, 0.025, 0.125]",0.75,0.05,0.05,0.025,0.125,0.41632,-2.288
"[0.725, 0.05, 0.05, 0.025, 0.15]",0.725,0.05,0.05,0.025,0.15,0.41685,-2.4065
"[0.675, 0.05, 0.05, 0.025, 0.2]",0.675,0.05,0.05,0.025,0.2,0.41803,-2.6441
"[0.85, 0.05, 0.05, 0.05, 0.0]",0.85,0.05,0.05,0.05,0.0,0.4168,-1.9794999999999998
"[0.825, 0.05, 0.05, 0.05, 0.025]",0.825,0.05,0.05,0.05,0.025,0.41728,-2.0982999999999996
"[0.8, 0.05, 0.05, 0.05, 0.05]",0.8,0.05,0.05,0.05,0.05,0.41778,-2.2171000000000003
"[0.775, 0.05, 0.05, 0.05, 0.075]",0.775,0.05,0.05,0.05,0.075,0.41828,-2.3358
"[0.75, 0.05, 0.05, 0.05, 0.1]",0.75,0.05,0.05,0.05,0.1,0.41881,-2.4541
"[0.725, 0.05, 0.05, 0.05, 0.125]",0.725,0.05,0.05,0.05,0.125,0.41938,-2.5729
"[0.7, 0.05, 0.05, 0.05, 0.15]",0.7,0.05,0.05,0.05,0.15,0.41990000000000005,-2.6917
"[0.6499999999999999, 0.05, 0.05, 0.05, 0.2]",0.6499999999999999,0.05,0.05,0.05,0.2,0.42115,-2.9293
"[0.825, 0.05, 0.05, 0.075, 0.0]",0.825,0.05,0.05,0.075,0.0,0.42028,-2.2644
"[0.8, 0.05, 0.05, 0.075, 0.025]",0.8,0.05,0.05,0.075,0.025,0.42079999999999995,-2.3832
"[0.775, 0.05, 0.05, 0.075, 0.05]",0.775,0.05,0.05,0.075,0.05,0.42132,-2.5022
"[0.75, 0.05, 0.05, 0.075, 0.075]",0.75,0.05,0.05,0.075,0.075,0.42186999999999997,-2.6210000000000004
"[0.725, 0.05, 0.05, 0.075, 0.1]",0.725,0.05,0.05,0.075,0.1,0.42249,-2.7398000000000002
"[0.7, 0.05, 0.05, 0.075, 0.125]",0.7,0.05,0.05,0.075,0.125,0.42306,-2.8586
"[0.675, 0.05, 0.05, 0.075, 0.15]",0.675,0.05,0.05,0.075,0.15,0.42377,-2.9774
"[0.625, 0.05, 0.05, 0.075, 0.2]",0.625,0.05,0.05,0.075,0.2,0.42522,-3.2144999999999997
"[0.8, 0.05, 0.05, 0.1, 0.0]",0.8,0.05,0.05,0.1,0.0,0.42436999999999997,-2.5496000000000003
"[0.775, 0.05, 0.05, 0.1, 0.025]",0.775,0.05,0.05,0.1,0.025,0.42494,-2.6686000000000005
"[0.75, 0.05, 0.05, 0.1, 0.05]",0.75,0.05,0.05,0.1,0.05,0.42563,-2.7874
"[0.725, 0.05, 0.05, 0.1, 0.075]",0.725,0.05,0.05,0.1,0.075,0.42629,-2.9062
"[0.7, 0.05, 0.05, 0.1, 0.1]",0.7,0.05,0.05,0.1,0.1,0.42698,-3.0250000000000004
"[0.675, 0.05, 0.05, 0.1, 0.125]",0.675,0.05,0.05,0.1,0.125,0.42774,-3.1438
"[0.65, 0.05, 0.05, 0.1, 0.15]",0.65,0.05,0.05,0.1,0.15,0.42845,-3.2623
"[0.6, 0.05, 0.05, 0.1, 0.2]",0.6,0.05,0.05,0.1,0.2,0.43,-3.5000999999999998
"[0.775, 0.05, 0.05, 0.125, 0.0]",0.775,0.05,0.05,0.125,0.0,0.42935,-2.8349999999999995
"[0.75, 0.05, 0.05, 0.125, 0.025]",0.75,0.05,0.05,0.125,0.025,0.43001,-2.9537999999999998
"[0.725, 0.05, 0.05, 0.125, 0.05]",0.725,0.05,0.05,0.125,0.05,0.43072,-3.0725999999999996
"[0.7, 0.05, 0.05, 0.125, 0.075]",0.7,0.05,0.05,0.125,0.075,0.43143,-3.1911
"[0.675, 0.05, 0.05, 0.125, 0.1]",0.675,0.05,0.05,0.125,0.1,0.43214,-3.3099
"[0.65, 0.05, 0.05, 0.125, 0.125]",0.65,0.05,0.05,0.125,0.125,0.43287,-3.4287
"[0.625, 0.05, 0.05, 0.125, 0.15]",0.625,0.05,0.05,0.125,0.15,0.43362999999999996,-3.5475
"[0.75, 0.05, 0.05, 0.15, 0.0]",0.75,0.05,0.05,0.15,0.0,0.43482,-3.1199000000000003
"[0.725, 0.05, 0.05, 0.15, 0.025]",0.725,0.05,0.05,0.15,0.025,0.43553,-3.2387
"[0.7, 0.05, 0.05, 0.15, 0.05]",0.7,0.05,0.05,0.15,0.05,0.43623999999999996,-3.3575000000000004
"[0.675, 0.05, 0.05, 0.15, 0.075]",0.675,0.05,0.05,0.15,0.075,0.43696999999999997,-3.4763
"[0.65, 0.05, 0.05, 0.15, 0.1]",0.65,0.05,0.05,0.15,0.1,0.4377,-3.5951
"[0.625, 0.05, 0.05, 0.15, 0.125]",0.625,0.05,0.05,0.15,0.125,0.43845999999999996,-3.7139000000000006
"[0.6, 0.05, 0.05, 0.15, 0.15]",0.6,0.05,0.05,0.15,0.15,0.43923999999999996,-3.8329000000000004
"[0.7, 0.05, 0.05, 0.2, 0.0]",0.7,0.05,0.05,0.2,0.0,0.44706999999999997,-3.6902999999999997
"[0.675, 0.05, 0.05, 0.2, 0.025]",0.675,0.05,0.05,0.2,0.025,0.4478,-3.8091
"[0.6499999999999999, 0.05, 0.05, 0.2, 0.05]",0.6499999999999999,0.05,0.05,0.2,0.05,0.44863,-3.9279
"[0.625, 0.05, 0.05, 0.2, 0.075]",0.625,0.05,0.05,0.2,0.075,0.44938,-4.0464
"[0.6, 0.05, 0.05, 0.2, 0.1]",0.6,0.05,0.05,0.2,0.1,0.45023,-4.1654
"[0.875, 0.05, 0.075, 0.0, 0.0]",0.875,0.05,0.075,0.0,0.0,0.41243,-1.5711999999999997
"[0.85, 0.05, 0.075, 0.0, 0.025]",0.85,0.05,0.075,0.0,0.025,0.41289,-1.69
"[0.825, 0.05, 0.075, 0.0, 0.05]",0.825,0.05,0.075,0.0,0.05,0.4133,-1.8088
"[0.8, 0.05, 0.075, 0.0, 0.075]",0.8,0.05,0.075,0.0,0.075,0.41381,-1.9276
"[0.775, 0.05, 0.075, 0.0, 0.1]",0.775,0.05,0.075,0.0,0.1,0.41427,-2.0461
"[0.75, 0.05, 0.075, 0.0, 0.125]",0.75,0.05,0.075,0.0,0.125,0.41475,-2.1649
"[0.725, 0.05, 0.075, 0.0, 0.15]",0.725,0.05,0.075,0.0,0.15,0.41533,-2.2837000000000005
"[0.675, 0.05, 0.075, 0.0, 0.2]",0.675,0.05,0.075,0.0,0.2,0.41642,-2.5213
"[0.85, 0.05, 0.075, 0.025, 0.0]",0.85,0.05,0.075,0.025,0.0,0.41484,-1.8563999999999998
"[0.825, 0.05, 0.075, 0.025, 0.025]",0.825,0.05,0.075,0.025,0.025,0.41525,-1.9752
"[0.8, 0.05, 0.075, 0.025, 0.05]",0.8,0.05,0.075,0.025,0.05,0.4157,-2.094
"[0.775, 0.05, 0.075, 0.025, 0.075]",0.775,0.05,0.075,0.025,0.075,0.41618,-2.213
"[0.75, 0.05, 0.075, 0.025, 0.1]",0.75,0.05,0.075,0.025,0.1,0.41669,-2.3318
"[0.725, 0.05, 0.075, 0.025, 0.125]",0.725,0.05,0.075,0.025,0.125,0.41719,-2.4506
"[0.7, 0.05, 0.075, 0.025, 0.15]",0.7,0.05,0.075,0.025,0.15,0.41777,-2.5686
"[0.6499999999999999, 0.05, 0.075, 0.025, 0.2]",0.6499999999999999,0.05,0.075,0.025,0.2,0.41894999999999993,-2.8062
"[0.825, 0.05, 0.075, 0.05, 0.0]",0.825,0.05,0.075,0.05,0.0,0.41769,-2.1416
"[0.8, 0.05, 0.075, 0.05, 0.025]",0.8,0.05,0.075,0.05,0.025,0.4182,-2.2604
"[0.775, 0.05, 0.075, 0.05, 0.05]",0.775,0.05,0.075,0.05,0.05,0.41864999999999997,-2.3794
"[0.75, 0.05, 0.075, 0.05, 0.075]",0.75,0.05,0.075,0.05,0.075,0.41917000000000004,-2.4979
"[0.725, 0.05, 0.075, 0.05, 0.1]",0.725,0.05,0.075,0.05,0.1,0.41972,-2.6167
"[0.7, 0.05, 0.075, 0.05, 0.125]",0.7,0.05,0.075,0.05,0.125,0.42031999999999997,-2.7355
"[0.675, 0.05, 0.075, 0.05, 0.15]",0.675,0.05,0.075,0.05,0.15,0.42086999999999997,-2.8543
"[0.625, 0.05, 0.075, 0.05, 0.2]",0.625,0.05,0.075,0.05,0.2,0.42208999999999997,-3.0919
"[0.8, 0.05, 0.075, 0.075, 0.0]",0.8,0.05,0.075,0.075,0.0,0.42118999999999995,-2.4265
"[0.775, 0.05, 0.075, 0.075, 0.025]",0.775,0.05,0.075,0.075,0.025,0.42174,-2.5455
"[0.75, 0.05, 0.075, 0.075, 0.05]",0.75,0.05,0.075,0.075,0.05,0.42225999999999997,-2.6643000000000003
"[0.725, 0.05, 0.075, 0.075, 0.075]",0.725,0.05,0.075,0.075,0.075,0.42283000000000004,-2.7830999999999997
"[0.7, 0.05, 0.075, 0.075, 0.1]",0.7,0.05,0.075,0.075,0.1,0.42347999999999997,-2.9019000000000004
"[0.675, 0.05, 0.075, 0.075, 0.125]",0.675,0.05,0.075,0.075,0.125,0.42413999999999996,-3.0206999999999997
"[0.65, 0.05, 0.075, 0.075, 0.15]",0.65,0.05,0.075,0.075,0.15,0.42488,-3.1394999999999995
"[0.6, 0.05, 0.075, 0.075, 0.2]",0.6,0.05,0.075,0.075,0.2,0.42640999999999996,-3.3773
"[0.775, 0.05, 0.075, 0.1, 0.0]",0.775,0.05,0.075,0.1,0.0,0.42539000000000005,-2.7119
"[0.75, 0.05, 0.075, 0.1, 0.025]",0.75,0.05,0.075,0.1,0.025,0.42605,-2.8306999999999998
"[0.725, 0.05, 0.075, 0.1, 0.05]",0.725,0.05,0.075,0.1,0.05,0.42674,-2.9495
"[0.7, 0.05, 0.075, 0.1, 0.075]",0.7,0.05,0.075,0.1,0.075,0.4274,-3.0683
"[0.675, 0.05, 0.075, 0.1, 0.1]",0.675,0.05,0.075,0.1,0.1,0.42814,-3.1871
"[0.65, 0.05, 0.075, 0.1, 0.125]",0.65,0.05,0.075,0.1,0.125,0.42885,-3.3059000000000003
"[0.625, 0.05, 0.075, 0.1, 0.15]",0.625,0.05,0.075,0.1,0.15,0.42964,-3.4244000000000003
"[0.75, 0.05, 0.075, 0.125, 0.0]",0.75,0.05,0.075,0.125,0.0,0.43045999999999995,-2.9971
"[0.725, 0.05, 0.075, 0.125, 0.025]",0.725,0.05,0.075,0.125,0.025,0.43117,-3.1159
"[0.7, 0.05, 0.075, 0.125, 0.05]",0.7,0.05,0.075,0.125,0.05,0.43184999999999996,-3.2346999999999997
"[0.675, 0.05, 0.075, 0.125, 0.075]",0.675,0.05,0.075,0.125,0.075,0.43255999999999994,-3.3532
"[0.65, 0.05, 0.075, 0.125, 0.1]",0.65,0.05,0.075,0.125,0.1,0.43327,-3.4720000000000004
"[0.625, 0.05, 0.075, 0.125, 0.125]",0.625,0.05,0.075,0.125,0.125,0.43403,-3.5907999999999998
"[0.6, 0.05, 0.075, 0.125, 0.15]",0.6,0.05,0.075,0.125,0.15,0.43479,-3.7098000000000004
"[0.725, 0.05, 0.075, 0.15, 0.0]",0.725,0.05,0.075,0.15,0.0,0.43598000000000003,-3.2819999999999996
"[0.7, 0.05, 0.075, 0.15, 0.025]",0.7,0.05,0.075,0.15,0.025,0.43669,-3.4008000000000003
"[0.675, 0.05, 0.075, 0.15, 0.05]",0.675,0.05,0.075,0.15,0.05,0.4374,-3.5196
"[0.65, 0.05, 0.075, 0.15, 0.075]",0.65,0.05,0.075,0.15,0.075,0.43812999999999996,-3.6383999999999994
"[0.625, 0.05, 0.075, 0.15, 0.1]",0.625,0.05,0.075,0.15,0.1,0.43886000000000003,-3.7572
"[0.6, 0.05, 0.075, 0.15, 0.125]",0.6,0.05,0.075,0.15,0.125,0.43964000000000003,-3.8762
"[0.675, 0.05, 0.075, 0.2, 0.0]",0.675,0.05,0.075,0.2,0.0,0.44830000000000003,-3.8529000000000004
"[0.6499999999999999, 0.05, 0.075, 0.2, 0.025]",0.6499999999999999,0.05,0.075,0.2,0.025,0.44903000000000004,-3.9712
"[0.625, 0.05, 0.075, 0.2, 0.05]",0.625,0.05,0.075,0.2,0.05,0.44981000000000004,-4.09
"[0.6, 0.05, 0.075, 0.2, 0.075]",0.6,0.05,0.075,0.2,0.075,0.45061,-4.2087
"[0.85, 0.05, 0.1, 0.0, 0.0]",0.85,0.05,0.1,0.0,0.0,0.41328,-1.7332999999999998
"[0.825, 0.05, 0.1, 0.0, 0.025]",0.825,0.05,0.1,0.0,0.025,0.41374,-1.8521
"[0.8, 0.05, 0.1, 0.0, 0.05]",0.8,0.05,0.1,0.0,0.05,0.41417,-1.9708999999999999
"[0.775, 0.05, 0.1, 0.0, 0.075]",0.775,0.05,0.1,0.0,0.075,0.41463,-2.0899
"[0.75, 0.05, 0.1, 0.0, 0.1]",0.75,0.05,0.1,0.0,0.1,0.41513999999999995,-2.2087000000000003
"[0.725, 0.05, 0.1, 0.0, 0.125]",0.725,0.05,0.1,0.0,0.125,0.41569,-2.3275
"[0.7, 0.05, 0.1, 0.0, 0.15]",0.7,0.05,0.1,0.0,0.15,0.4162,-2.4463
"[0.6499999999999999, 0.05, 0.1, 0.0, 0.2]",0.6499999999999999,0.05,0.1,0.0,0.2,0.41734,-2.6834
"[0.825, 0.05, 0.1, 0.025, 0.0]",0.825,0.05,0.1,0.025,0.0,0.41568000000000005,-2.0185
"[0.8, 0.05, 0.1, 0.025, 0.025]",0.8,0.05,0.1,0.025,0.025,0.41611,-2.1373
"[0.775, 0.05, 0.1, 0.025, 0.05]",0.775,0.05,0.1,0.025,0.05,0.41662,-2.2563
"[0.75, 0.05, 0.1, 0.025, 0.075]",0.75,0.05,0.1,0.025,0.075,0.4171,-2.3750999999999998
"[0.725, 0.05, 0.1, 0.025, 0.1]",0.725,0.05,0.1,0.025,0.1,0.41759999999999997,-2.4939
"[0.7, 0.05, 0.1, 0.025, 0.125]",0.7,0.05,0.1,0.025,0.125,0.41813,-2.6127000000000002
"[0.675, 0.05, 0.1, 0.025, 0.15]",0.675,0.05,0.1,0.025,0.15,0.41871,-2.7312
